Customer Id,Customer City,Customer Country,Customer Fname,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode
910,Hilliard,United States,Mary,Smith,Consumer,OH,4616 Thunder View Link,43026
9963,Brownsville,United States,Roy,Merritt,Consumer,TX,3278 Misty Port,78521
399,Las Vegas,United States,Mary,Perez,Consumer,NV,6538 Quaking Subdivision,89103
9550,Dallas,United States,Christian,Smith,Consumer,TX,8581 Broad Trace,75228
7137,Daly City,United States,Thomas,Reyes,Consumer,CA,2059 Tawny View,94015
9996,La Habra,United States,Mary,Garner,Consumer,CA,3155 Burning Grove,90631
3118,Jacksonville,United States,Mary,Francis,Corporate,NC,2544 Honey Rise Loop,28540
1256,West Covina,United States,Rebecca,Smith,Corporate,CA,909 Sunny Pony Terrace,91790
7899,Bowling Green,United States,Donald,Tran,Corporate,KY,6699 Heather Prairie Villas,42101
2818,Michigan City,United States,Mary,Smith,Corporate,IN,6174 Honey Lookout,46360
10463,Lancaster,United States,Mary,Graham,Corporate,PA,4106 Green Deer Way,17601
6495,San Bernardino,United States,Mary,Russell,Corporate,CA,4075 Silver Hills Heights,92410
144,Bronx,United States,David,Smith,Corporate,NY,8289 Stony Thicket,10462
6640,Eugene,United States,Patricia,Gonzalez,Corporate,OR,8110 Indian Port,97405
13292,Fountain Valley,United States,Katelyn,Ware,Corporate,CA,2486 Silver Carrefour ,92708
14686,New York,United States,Carly,Walker,Corporate,NY,7262 Cotton Arbor,10040
8164,Carrollton,United States,Kathleen,Harper,Corporate,TX,948 Thunder Gate Beach,75006
13131,Roswell,United States,Mira,Boone,Corporate,NM,4145 Noble Ridge ,88201
13454,Metairie,United States,Ina,Banks,Corporate,LA,9674 Cinder Heights,70003
14413,Los Angeles,United States,Lavinia,Petty,Corporate,CA,5656 Noble Lookout,90026
14520,Compton,United States,Hilary,Wall,Corporate,CA,2260 Golden Spring By-pass,90221
13019,San Marcos,United States,Madonna,Lopez,Corporate,TX,9847 Wishing Ledge ,78666
14181,Rowland Heights,United States,Blossom,Neal,Corporate,CA,7494 Amber Extension,91748
13126,Salt Lake City,United States,Raya,Owens,Corporate,UT,9022 Lazy Swale ,84118
14534,Raleigh,United States,Evangeline,Combs,Corporate,NC,3108 Merry Trace,27606
14659,Virginia Beach,United States,Whitney,Woodward,Corporate,VA,690 Quaking By-pass,23452
14376,Albuquerque,United States,Lilah,Gilliam,Corporate,NM,8667 Stony Range,87112
13087,Santa Fe,United States,Gemma,Brooks,Corporate,NM,472 Hidden River Plaza,87505
14085,New Brunswick,United States,Gretchen,Duncan,Corporate,NJ,1247 Tawny Berry Court,8901
14247,Detroit,United States,Amena,Lawson,Corporate,MI,5753 Crystal Campus,48205
14457,West Jordan,United States,Erica,Davidson,Corporate,UT,4448 Bright Pike,84084
13426,Merced,United States,September,Bentley,Corporate,CA,4260 Silent Blossom Isle,95340
13389,Philadelphia,United States,Echo,Wiggins,Corporate,PA,5937 Blue Pony Square,19140
13388,Hesperia,United States,Astra,Irwin,Corporate,CA,5004 High Grove Lane,92345
13118,Salinas,United States,Sydney,Garza,Corporate,CA,1440 Burning Bluff Park,93906
14064,Phoenix,United States,Leandra,Sullivan,Corporate,AZ,516 Dewy Bluff Swale,85022
13495,Jacksonville,United States,Bethany,Sims,Corporate,FL,2704 Silent Pine Corner,32225
13530,Bloomfield,United States,Faith,Knox,Corporate,NJ,8349 Round Road,7003
14386,New Bedford,United States,Yoshi,Whitfield,Corporate,MA,928 Stony Butterfly Lane,2740
14116,Bloomfield,United States,Bertha,Love,Corporate,NJ,1078 Misty Blossom Meadow,7003
14186,La Mesa,United States,Azalia,Gonzales,Corporate,CA,4542 Merry Bay,91941
14114,West Chester,United States,Hedy,Baird,Corporate,PA,421 Pleasant Diversion,19380
14595,North Richland Hills,United States,Halee,Dyer,Corporate,TX,8443 Silent Glade,76180
4923,Aurora,United States,Crystal,Smith,Corporate,IL,5399 Velvet Terrace,60504
362,Diamond Bar,United States,Mary,Smith,Corporate,CA,153 Hidden Range,91765
13699,Ontario,United States,Victoria,Leblanc,Corporate,CA,6179 Noble Panda Moor,91764
13555,North Richland Hills,United States,Ocean,Jones,Corporate,TX,833 Amber Anchor Glen,76180
12761,Washington,United States,Cecilia,Kramer,Corporate,DC,275 Round Brook Dell,20019
12815,Wyandotte,United States,Alma,Day,Corporate,MI,3880 Green Edge ,48192
1549,Oregon City,United States,Diane,Wiggins,Corporate,OR,2556 Bright Butterfly Circuit,97045
13949,North Hills,United States,Skyler,Wall,Corporate,CA,3271 Sunny Green,91343
13985,Oregon City,United States,Linda,Robinson,Corporate,OR,2556 Bright Butterfly Circuit,97045
5057,Indianapolis,United States,Angela,Lee,Corporate,IN,4466 Burning Round,46226
13876,Bakersfield,United States,Kellie,Kelley,Corporate,CA,9222 Green Round,93309
11304,Santa Cruz,United States,Alexander,Campbell,Corporate,CA,555 Honey Pond Inlet,95060
13713,Beloit,United States,Darryl,Lynch,Corporate,WI,1987 Grand Concession,53511
10985,Strongsville,United States,Samantha,Nguyen,Corporate,OH,2002 Crystal Deer Concession,44136
12775,Long Beach,United States,Amena,Alexander,Corporate,CA,4271 Hazy Close ,90805
13910,Milpitas,United States,Wynter,Bryant,Corporate,CA,1816 Sunny Apple Link,95035
10266,Cleveland,United States,Scott,Randolph,Corporate,OH,3233 Quiet Timber Ridge,44102
14796,San Antonio,United States,Dominique,Richard,Corporate,TX,2641 Noble Point,78223
756,Peabody,United States,Robert,Smith,Corporate,MA,3387 Fallen Pine Walk,1960
12750,Milwaukee,United States,Martena,Hodge,Corporate,WI,6611 Colonial Wharf ,53215
6842,San Diego,United States,Carol,Reese,Corporate,CA,2437 Thunder Oak Highway,92102
13558,Pico Rivera,United States,Abigail,Carver,Corporate,CA,1658 Rustic Elk Lane,90660
9672,Meridian,United States,Carl,Jones,Corporate,ID,1066 Stony Bay,83642
13539,Mentor,United States,Delilah,Trevino,Corporate,OH,5808 Silver Rise Circuit,44060
9233,Des Plaines,United States,Timothy,Wall,Corporate,IL,5803 Silver Plaza,60016
13556,Danbury,United States,Eleanor,Mcclure,Corporate,CT,9166 Dusty Cape,6810
10304,Chicago,United States,Mary,Watson,Corporate,IL,9255 Thunder Butterfly Parkway,60647
11427,Huntington Park,United States,Deborah,Martin,Corporate,CA,3406 Lazy By-pass,90255
654,Orange Park,United States,Mary,Smith,Corporate,FL,2360 Fallen Village,32073
12451,Fontana,United States,Camilla,Hopper,Corporate,CA,673 Burning Glen ,92336
12629,Gaithersburg,United States,Nerea,Pennington,Corporate,MD,1494 Indian Range ,20878
12700,Goleta,United States,Rama,Nieves,Corporate,CA,7213 Cozy Quay ,93117
12482,Freeport,United States,Mia,Sampson,Corporate,NY,5463 Rocky Autoroute ,11520
12554,Ogden,United States,Raya,Mills,Corporate,UT,9530 Little Fox Towers,84404
12517,Ithaca,United States,Kai,Pace,Corporate,NY,8434 Honey Pines ,14850
12444,Lawrence,United States,Lillian,Ryan,Corporate,MA,3047 Foggy Forest Plaza,1841
12569,Brooklyn,United States,Ursa,Hart,Corporate,NY,948 Thunder Gate Beach,11219
12639,Phoenix,United States,Molly,Travis,Corporate,AZ,5486 Jagged Lake Avenue,85033
12727,Bristol,United States,Aspen,Velasquez,Corporate,CT,97 Burning Landing ,6010
12493,Baltimore,United States,Aubrey,Carson,Corporate,MD,57 High Villas ,21229
12743,Baltimore,United States,Christen,Joyner,Corporate,MD,2409 Burning Boulevard ,21206
12508,Vista,United States,Teegan,Maldonado,Corporate,CA,5332 Heather Hills Isle,92084
12562,Amarillo,United States,Eugenia,Jenkins,Corporate,TX,852 Hazy Gate Circuit,79109
12454,Martinez,United States,Iona,Waller,Corporate,CA,2734 Hazy Butterfly Circle,94553
12544,Bronx,United States,Jordan,Weber,Corporate,NY,4587 Noble Zephyr Promenade,10462
12950,La Habra,United States,Adele,Mccormick,Corporate,CA,1621 Quaking Oak Run,90631
14972,Los Angeles,United States,Evangeline,Sanders,Corporate,CA,2136 Silver Canyon,90044
12927,Henderson,United States,Patience,Gamble,Corporate,NV,8626 Silent Boulevard ,89014
12889,Lancaster,United States,Blossom,Jennings,Corporate,SC,516 Cozy Fawn Valley,29720
15107,Portland,United States,Nita,Oneill,Corporate,OR,5375 Blue Gate Path,97223
7760,New Orleans,United States,Mary,Lynch,Corporate,LA,1631 Colonial Dale,70117
2082,Norcross,United States,Megan,Holland,Corporate,GA,8233 Grand Beacon Boulevard,30093
9015,Tampa,United States,Alice,Carroll,Corporate,FL,2301 Tawny Autumn Walk,33614
6381,Roseville,United States,George,Smith,Corporate,MI,4101 Crystal Range,48066
10246,Bronx,United States,Barbara,Cameron,Corporate,NY,8110 Old Place,10473
11831,North Las Vegas,United States,Jacob,Smith,Corporate,NV,4955 Round Rabbit Hill,89030
11918,Brooklyn,United States,Steven,Humphrey,Corporate,NY,3283 Fallen Bend,11207
2024,Poway,United States,Harold,Bowman,Corporate,CA,810 Jagged Pointe,92064
157,Citrus Heights,United States,Catherine,Chan,Corporate,CA,7125 Silent Expressway,95610
5029,Honolulu,United States,Kevin,Smith,Corporate,HI,1875 Jagged Moor,96822
903,San Jose,United States,Mary,Ramirez,Corporate,CA,7871 Quiet Abbey,95125
7238,Honolulu,United States,Mary,Smith,Corporate,HI,2264 Silent Freeway,96816
7332,Fond Du Lac,United States,Mary,Herman,Corporate,WI,2197 Velvet Pine Range,54935
1217,Chicago,United States,Robert,Compton,Corporate,IL,6316 Quiet Pines,60660
1866,Buffalo,United States,Jessica,Huffman,Corporate,NY,1749 Jagged Arbor,14221
5816,Chicago,United States,Barbara,Smith,Corporate,IL,5271 Rocky Pathway,60645
5512,Endicott,United States,Timothy,Mccormick,Corporate,NY,4606 Tawny Autoroute,13760
5428,La Crosse,United States,Mary,Smith,Corporate,WI,4702 Velvet Mountain Villas,54601
7085,Longview,United States,Sean,Thomas,Corporate,WA,4703 Sleepy Front,98632
11351,Tempe,United States,Mary,Smith,Corporate,AZ,989 Emerald Grove Dale,85283
10354,Tucson,United States,Mary,Patel,Corporate,AZ,7592 Bright Ledge,85705
8568,Escondido,United States,Catherine,Beck,Corporate,CA,3298 Round Creek Expressway,92027
4285,Compton,United States,Johnny,Cox,Corporate,CA,9741 Dewy Bluff Maze,90221
19235,Brooklyn,United States,Robin,Maddox,Corporate,NY,8033 Heather Fox Ridge,11218
17471,Jacksonville,United States,Zenaida,Cabrera,Corporate,NC,8708 Harvest Cider Avenue,28540
20653,Rowland Heights,United States,Karina,Mason,Corporate,CA,9800 Lazy Fox Isle,91748
1061,Norcross,United States,Mary,Liu,Corporate,GA,2146 Old Trace,30093
18582,La Mesa,United States,Jaquelyn,Roach,Corporate,CA,4951 Misty Pioneer Mall,91941
18046,Denver,United States,Jaquelyn,Navarro,Corporate,CO,7105 Pleasant Street,80231
18240,Escondido,United States,Emma,Schneider,Corporate,CA,5382 Hazy Pathway,92026
18269,Olathe,United States,Maile,Fisher,Corporate,KS,9994 Green Jetty,66062
18268,Brooklyn,United States,Vivien,Barnett,Corporate,NY,9009 Umber Log Island,11226
19053,Round Rock,United States,Serina,Atkinson,Corporate,TX,2306 Fallen Trace,78664
16484,Lockport,United States,Chelsea,Workman,Corporate,IL,7802 Foggy Robin Link,60441
19050,New York,United States,Martina,Robinson,Corporate,NY,4232 Rustic Pine Canyon,10021
19247,Greenville,United States,Minerva,Harrell,Corporate,NC,2923 Quiet Pathway,27834
16402,Brooklyn,United States,Kerry,Ayala,Corporate,NY,409 Tawny Range,11236
19094,Pawtucket,United States,Hadassah,Morton,Corporate,RI,733 Tawny Nectar Link,2860
19146,Elgin,United States,Jade,Adkins,Corporate,IL,2407 Gentle Woods,60123
16523,Los Angeles,United States,Abigail,Mercer,Corporate,CA,789 Old Deer Acres,90027
15862,Fort Lauderdale,United States,Beatrice,Pacheco,Corporate,FL,6007 Velvet Maze,33312
18826,Pompano Beach,United States,Dawn,Cooper,Corporate,FL,2049 Quaking Mews,33068
15716,Pawtucket,United States,Kelsie,Ferrell,Corporate,RI,4669 Rustic Apple Grounds,2860
15860,Clementon,United States,Charity,Sandoval,Corporate,NJ,1721 Old Forest Parkway,8021
15858,Atlanta,United States,Tamara,Foreman,Corporate,GA,2649 Pleasant Campus,30318
18750,Los Angeles,United States,Moana,Solis,Corporate,CA,9236 Little Pony Wharf,90065
15888,Hialeah,United States,Kylynn,French,Corporate,FL,3881 Blue Mount,33016
18816,Irving,United States,Cara,Mathis,Corporate,TX,8832 Quiet Manor,75061
8035,Pacoima,United States,Mark,Andrews,Corporate,CA,9315 Iron Gate Run,91331
9460,Fairfield,United States,Patrick,Smith,Corporate,OH,1780 Fallen Pine Field,45014
17327,Long Beach,United States,Geraldine,Cotton,Corporate,CA,9026 Little Avenue,90804
20626,San Pedro,United States,Sloane,Guerrero,Corporate,CA,3176 Red Stead,90731
20464,Las Vegas,United States,Daryl,Kinney,Corporate,NV,6886 Cotton Promenade,89119
20445,Ogden,United States,Cassandra,Valdez,Corporate,UT,92 Sunny Bear Villas,84404
6042,El Paso,United States,Mary,Smith,Corporate,TX,3570 Burning Pony Front,79912
17905,Danbury,United States,Diana,Wyatt,Corporate,CT,2205 Velvet Plaza,6810
18317,Kailua,United States,Clementine,Rosario,Corporate,HI,1984 Quiet Creek Turnabout,96734
16002,Chicago,United States,Carissa,Potts,Corporate,IL,4524 Quiet Limits,60640
18877,Columbia,United States,Pandora,Wolf,Corporate,MO,6797 Quiet Mountain Rise,65203
17343,Scottsdale,United States,Emma,Will,Corporate,AZ,5452 Broad Mall,85254
15965,Endicott,United States,Vivian,Trujillo,Corporate,NY,2503 Easy Path,13760
8449,Pompano Beach,United States,Mary,Smith,Corporate,FL,921 Noble Grounds,33068
18297,Henrico,United States,Leandra,Neal,Corporate,VA,2167 Dusty Glade,23233
18332,Salem,United States,Heidi,Williams,Corporate,OR,1744 Little Mews,97301
20711,Stone Mountain,United States,Anastasia,Moses,Corporate,GA,7775 Misty Place,30083
16034,Tucson,United States,Harriet,David,Corporate,AZ,1116 Heather Row,85719
16016,Palatine,United States,Alexa,Andrews,Corporate,IL,7258 Burning Dale Mountain,60067
15998,Annandale,United States,Tamara,Scott,Corporate,VA,1023 Rocky Hollow,22003
20728,Chula Vista,United States,Hedda,Beck,Corporate,CA,6254 Round Corners,91910
17501,Hamtramck,United States,Roanna,Grant,Corporate,MI,7381 Dusty Beacon Walk,48212
20601,Washington,United States,Aphrodite,Grant,Corporate,DC,577 Old Branch Jetty,20009
17462,Albuquerque,United States,Martina,Rice,Corporate,NM,9416 Easy Freeway,87120
2832,Honolulu,United States,Angela,Smith,Corporate,HI,2484 High Embers Pines,96822
20472,New Braunfels,United States,Mechelle,Matthews,Corporate,TX,8627 Honey Lane,78130
18023,Atlanta,United States,Abigail,Fitzpatrick,Corporate,GA,3586 Velvet Pointe,30349
17951,Chicago,United States,Madonna,Sexton,Corporate,IL,5163 Merry Line,60624
20525,Cleveland,United States,Minerva,Porter,Corporate,OH,529 Noble Oak End,44105
15938,Antioch,United States,Kim,Rodriguez,Corporate,CA,7588 High Way,94509
8956,Salina,United States,Jose,Miller,Corporate,KS,4599 Merry Pointe,67401
16010,Salt Lake City,United States,Sarah,Adkins,Corporate,UT,2264 Silent Freeway,84119
466,Bronx,United States,Mary,Savage,Corporate,NY,6791 Misty Pike,10466
17984,Martinsburg,United States,Chelsea,Johns,Corporate,WV,833 Middle Fox Orchard,25401
17512,Riverside,United States,September,Rhodes,Corporate,CA,7510 Bright Rise Via,92503
1376,Brooklyn,United States,Mary,Austin,Corporate,NY,4819 Crystal Private,11226
8601,Lutz,United States,Mary,Campbell,Corporate,FL,1165 Merry Way,33549
20627,Washington,United States,Ora,Bates,Corporate,DC,7046 Clear Creek Wharf,20009
12148,Tempe,United States,Andrea,Martin,Corporate,AZ,1915 Old Prairie Corner,85283
15395,Chicago,United States,Chava,Carrillo,Corporate,IL,1063 Lost Concession,60608
15646,Escondido,United States,Martha,Hood,Corporate,CA,5382 Hazy Pathway,92026
15609,Daly City,United States,Bertha,Lowery,Corporate,CA,5430 Iron Mountain Lane,94014
15375,Morrisville,United States,Mari,Beach,Corporate,PA,1510 Silent Inlet,19067
15478,Orange Park,United States,Linda,Workman,Corporate,FL,8830 Lost View Circle,32073
15658,Lakewood,United States,Karleigh,Conley,Corporate,NJ,1790 Noble Brook Run,8701
18673,Los Angeles,United States,Kevyn,Christensen,Corporate,CA,2122 Rustic Link,90032
15546,Irwin,United States,Rhonda,Kim,Corporate,PA,7983 Amber Robin Trail,15642
18688,Huntington Beach,United States,Robin,Welch,Corporate,CA,6007 Wishing Common,92646
15562,Fountain Valley,United States,Hiroko,Hart,Corporate,CA,7494 Golden Horse Dale,92708
18723,Compton,United States,Patience,Blake,Corporate,CA,1674 Amber Loop,90220
15651,El Paso,United States,Sybill,Solis,Corporate,TX,4900 Cotton Maze,79936
15416,Marietta,United States,Camilla,Guerrero,Corporate,GA,5703 Hazy View Edge,30066
4365,Mission Viejo,United States,Mary,Young,Corporate,CA,1557 High Spring Cove,92692
721,Lancaster,United States,Catherine,Thompson,Corporate,SC,2301 Velvet Berry Meadow,29720
17592,Apex,United States,Katelyn,Chapman,Corporate,NC,8259 Colonial Heights,27502
19793,Hamilton,United States,Katelyn,Kim,Corporate,OH,9439 Pleasant Rise Falls,45013
16314,Orlando,United States,Pascale,Russell,Corporate,FL,1066 Hidden Green,32822
18947,Eugene,United States,Ursa,Ramsey,Corporate,OR,3520 Hazy Inlet,97405
17782,Phoenix,United States,Mariko,Phillips,Corporate,AZ,2690 Blue Cloud By-pass,85032
19953,Aurora,United States,Oprah,Chavez,Corporate,CO,6121 Silent Street,80012
17171,CA,United States,Eugenia,Slater,Corporate,95758,Elk Grove,
20223,Tucson,United States,Abra,Malone,Corporate,AZ,6214 Green Maze,85706
17853,Chicago,United States,Astra,Alexander,Corporate,IL,3614 Misty Mall,60626
17080,Doylestown,United States,Audrey,Moss,Corporate,PA,8349 Round Road,18901
20238,North Hollywood,United States,Violet,Oneill,Corporate,CA,4906 Rustic Round,91605
17132,Tustin,United States,Laurel,Guthrie,Corporate,CA,8548 Sunny Ramp,92780
19806,San Antonio,United States,Katell,Wolf,Corporate,TX,5950 Silver Elk Ledge,78223
20022,Far Rockaway,United States,Xandra,Mckay,Corporate,NY,9916 Silent Mall,11691
19931,Wyandotte,United States,Remedios,Hardin,Corporate,MI,3880 Green Edge,48192
20165,South Ozone Park,United States,Rama,Daniels,Corporate,NY,3094 Round Forest Terrace,11420
20021,South San Francisco,United States,Basia,Norris,Corporate,CA,252 Golden Goose Loop,94080
15172,Mount Pleasant,United States,Sierra,Hawkins,Corporate,MI,2865 Blue Rise Way,48858
16236,Germantown,United States,Karyn,Huff,Corporate,MD,5985 Silent Leaf Vale,20874
19787,Piscataway,United States,Shelley,Robles,Corporate,NJ,75 Sunny Grounds,8854
19768,Visalia,United States,Jenette,Jacobs,Corporate,CA,7469 Misty Log Estates,93277
18941,El Paso,United States,Shellie,Hartman,Corporate,TX,1043 Wishing Bear Ramp,79936
17094,Dallas,United States,Nerea,Chandler,Corporate,TX,4896 Silver By-pass,75216
18569,Washington,United States,Quin,Hale,Corporate,DC,6157 Quaking Extension,20011
16361,Brooklyn,United States,Sloane,Watts,Corporate,NY,8617 Cinder Mountain Forest,11219
20019,Modesto,United States,Raya,Bray,Corporate,CA,6324 Golden Line,95350
15259,Chicago,United States,Carla,Webster,Corporate,IL,3614 Misty Mall,60626
19998,Mission Viejo,United States,Lani,Edwards,Corporate,CA,3151 Sleepy Quail Promenade,92691
20016,Morrisville,United States,Lacy,Morrow,Corporate,PA,1221 Cinder Pines,19067
18899,Los Angeles,United States,Tallulah,Holt,Corporate,CA,1397 Colonial Point,90024
15146,Albuquerque,United States,Shana,Elliott,Corporate,NM,2745 Heather Quail Parkway,87111
16336,Moline,United States,Xerxes,Gay,Corporate,IL,5883 Dusty Drive,61265
20283,Lilburn,United States,Kelsie,Singleton,Corporate,GA,1063 Fallen Subdivision,30047
15289,Fullerton,United States,Mary,Byrd,Corporate,CA,4703 Grand Square,92833
